id	long	lat	nombre	sucursal	telefonos	mail	calle	altura	piso_dpto	calle_cruce	barrio	comuna	codigo_postal	codigo_postal_argentino
570	-58.3713335789158	-34.6065683684981	Banco De Cordoba	Sucursal 101 - Buenos Aires			MITRE BARTOLOME	335			San Nicolas	1	1036	C1036AAE
498	-58.3733869027102	-34.6067767470059	Banco Santander Rio	Sucursal 0 - Casa Central	4341-1000		MITRE BARTOLOME	480			San Nicolas	1	1036	C1036AAH
439	-58.3713335789158	-34.6065683684981	Banco De Cordoba	Sucursal 101 - Buenos Aires			MITRE BARTOLOME	335			San Nicolas	1	1036	C1036AAE
356	-58.3742659302041	-34.606867755294	Citibank	Sucursal - Casa Central			MITRE BARTOLOME	502			San Nicolas	1	1036	C1036AAJ
123	-58.3714749442881	-34.6065794149284	Banco De La Nacion Argentina	Sucursal - Florida	4331-2961		MITRE BARTOLOME	343			San Nicolas	1	1036	C1036AAE
120	-58.3715946081283	-34.606650662267	Banco De La Nacion Argentina	Sucursal - Casa Central	4347-6000		MITRE BARTOLOME	326			San Nicolas	1	1036	C1036AAF
367	-58.4663851739609	-34.562062115425	Bbva Banco Frances	Sucursal 307 - Belgrano	4543-3899/4543-9203/4544-3602		MONROE	3099			Belgrano	13	1428	C1428BLY
84	-58.4716500628676	-34.5658233221297	Banco De La Nacion Argentina	Sucursal - Monroe	4542-4639		MONROE	3640			Belgrano	13	1430	C1430BLN
674	-58.3742480864093	-34.639966200599	Banco Itau	Sucursal 040 - Barracas	4301-1446/4302-9153/4302-9686		MONTES DE OCA MANUEL	1022			Barracas	4	1270	C1270AAX
596	-58.3731770291519	-34.6469280632664	Hsbc Bank Argentina S. A.	Sucursal - Barracas	4301-1311/4301-4808/4301-9775		MONTES DE OCA MANUEL	1701			Barracas	4	1270	C1270ABE
516	-58.3731958204597	-34.6453586508684	Banco Supervielle	Sucursal - Montes De Oca	4115-0001/4115-0002/5648-0085/5648-0086/5648-00875		MONTES DE OCA MANUEL	1580			Barracas	4	1270	C1270ABP
515	-58.3748708784793	-34.63657849681	Banco Supervielle	Sucursal - Barracas	4301-3966/4302-2303/4302-7007	barracas@supervielle.com.ar	MONTES DE OCA MANUEL	736			Barracas	4	1270	C1270AAU
363	-58.374300853379	-34.6408462838735	Bbva Banco Frances	Sucursal 32 - Barracas	4301-3519/4302-7260/4303-4105 /4303-4106		MONTES DE OCA MANUEL	1107			Barracas	4	1270	C1270AAL
241	-58.375017520107	-34.635830154113	Banco Galicia	Sucursal 16 - Parque Lezama	4300-8541/4300-8542		MONTES DE OCA MANUEL	650			Barracas	4	1270	C1270AAT
191	-58.3751374364568	-34.636260481581	Banco Patagonia	Sucursal 315 - Barracas	4302-8066/4302-8298/4301-2659		MONTES DE OCA MANUEL	701			Barracas	4	1270	C1270AAH
143	-58.3747380474773	-34.6383547652412	Banco De La Provincia De Buenos Aires	Sucursal 17 - Barracas	4301-2615/4301-6825/4301-3943/4301-4978/4302-7589		MONTES DE OCA MANUEL	873			Barracas	4	1270	C1270AAI
78	-58.3732386955712	-34.6465846629705	Banco De La Nacion Argentina	Sucursal - Barracas	4302-3963		MONTES DE OCA MANUEL	1699			Barracas	4	1270	C1270ABD
548	-58.3894882430553	-34.6032678477244	Banco Supervielle	Sucursal - Tribunales	4374-2131/4373-6283/4374-3039	tribunales@supervielle.com.ar	MONTEVIDEO	498			San Nicolas	1	1019	C1019ABJ
346	-58.526258000328	-34.6409960910945	Citibank	Sucursal - Liniers			MONTIEL	160			Liniers	9	1408	C1408FVD
763	-58.3674710536534	-34.6000060330588	Mba Lazard	Sucursal - Argentina	4319-5900	gcharnas@mba-lazard.com	MOREAU DE JUSTO ALICIA	140			Puerto Madero	1	1107	C1107AAD
661	-58.3653197375807	-34.6230314824946	Banco Credicoop Cooperativo Limitado	Sucursal 174 - Puerto Madero	4314-8291		MOREAU DE JUSTO ALICIA	2036			Puerto Madero	1	1107	C1107AFP
483	-58.3667655426475	-34.6060651983313	Banco Santander Rio	Sucursal 222 - Puerto Madero	4110-5600		MOREAU DE JUSTO ALICIA	730			Puerto Madero	1	1107	C1107AAP
413	-58.3665404924964	-34.6080322914894	Bbva Banco Frances	Sucursal 123 - Puerto Madero	4342-2474/4342-2500/4342-4060/4342-6176		MOREAU DE JUSTO ALICIA	840			Puerto Madero	1	1107	C1107AAR
394	-58.3673043559098	-34.6014529607976	Bbva Banco Frances	Sucursal 341 - Microcentro	4315-6346/4315-6347/4315-6348		MOREAU DE JUSTO ALICIA	264	LOCAL 306		Puerto Madero	1	1107	C1107AAF
795	-58.4000956953484	-34.6132339663589	Banco Santander Rio		4110-7600		MORENO	2400			Balvanera	3	1094	C1094ABL
725	-58.378449366534	-34.6117314398908	Bnp Paribas	Sucursal - Moreno	4343-8644		MORENO	838			Monserrat	1	1091	C1091AAR
694	-58.373251016545	-34.6114126249559	Banco Itau	Sucursal 064 - Moreno	4331-0848/4345-4592		MORENO	498			Monserrat	1	1091	C1091AAJ
538	-58.3787157811273	-34.6116853235675	Banco Supervielle	Sucursal - Montserrat	4343-7041	monserrat@supervielle.com.ar	MORENO	877			Monserrat	1	1091	C1091AAQ
400	-58.3803111745822	-34.6118477187896	Bbva Banco Frances	Sucursal 319 - Monserrat	4334-1600/4334-1610/4334-1620/4331-3674		MORENO	998			Monserrat	1	1091	C1091AAT
205	-58.3892834584024	-34.6124458213482	Banco Patagonia	Centro De Atencion Comercial Departamento Central De Policia	4383-7057/4383-7166		MORENO	1617			Monserrat	1	1093	C1093ABE
524	-58.4352426339988	-34.6208662854582	Banco Supervielle	Sucursal - Caballito	4901-8235/4902-3008/4902-0313	caballito@supervielle.com.ar	MORENO JOSE MARIA AV	230			Caballito	6	1424	C1424AAP
667	-58.5009219590804	-34.5854052941931	Banco Credicoop Cooperativo Limitado	Sucursal 22 - Villa Pueyrredon	4571-7888		MOSCONI GENERAL AV.	2793			Villa Pueyrredon	12	1419	C1419EQG
632	-58.5105954503282	-34.5912991644759	Hsbc Bank Argentina S. A.	Sucursal - Villa Devoto	4501-1948/4501-5324/4502-7110/4504-4959/4504-4606		MOSCONI GENERAL AV.	3525			Villa Devoto	11	1419	C1419ERB
435	-58.5012591827785	-34.5858152193049	Bbva Banco Frances	Sucursal 309 - Villa Pueyrredon	4574-2215/4574-2216/4574-2217/4574-2218		MOSCONI GENERAL AV.	2816			Villa Pueyrredon	12	1419	C1419EQU
255	-58.4957945410694	-34.5824281100245	Banco Galicia	Sucursal 30 - Villa Pueyrredon	4573-0572/4574-0256		MOSCONI GENERAL AV.	2340			Villa Pueyrredon	12	1419	C1419EQP
132	-58.5114029052162	-34.5918569463634	Banco De La Nacion Argentina	Sucursal - Gral. Mosconi			MOSCONI GRAL.	3581			Villa Devoto	11	1419	C1419ERB
181	-58.4740743917292	-34.6782607294486	Banco De La Provincia De Buenos Aires	Sucursal 33 - Villa Lugano	4601-4359/4602-5519/4602-4642		MURGUIONDO	4349			Villa Lugano	8	1439	C1439FTE
134	-58.4760772069625	-34.6765932465717	Banco De La Nacion Argentina	Sucursal - Villa Lugano	4602-6050		MURGUIONDO	4130			Villa Lugano	8	1439	C1439FTB
448	-58.4682832756907	-34.5727804299153	Banco Santander Rio	Sucursal 204 - Belgrano R	4110-6400		NAON ROMULO	1802			Villa Urquiza	12	1430	C1430EPB
714	-58.4953863919218	-34.6027260629266	Banco Itau	Sucursal 003 - Villa Del Parque	4502-1881/4502-9444/4501-6309		NAZARRE	3262			Villa Del Parque	11	1417	C1417DXD
507	-58.4950080761837	-34.6024097266871	Banco Santander Rio	Sucursal 373 - Villa Del Parque	4109-5600		NAZARRE	3225			Villa Del Parque	11	1417	C1417DXC
672	-58.4831956606947	-34.6093351669978	Banco Credicoop Cooperativo Limitado	Sucursal 52 - Villa Sahores	4581-0635		NAZCA	2208			Villa Santa Rita	11	1416	C1416ASY
648	-58.471131706605	-34.6276129944991	Banco Credicoop Cooperativo Limitado	Sucursal 221 - Flores Norte	4612-0943		NAZCA	392			Flores	7	1406	C1406AJP
432	-58.4809067699827	-34.6122156704255	Bbva Banco Frances	Sucursal 42 - Villa Gral. Mitre	4581-2893/4582-1806/4582-3434/4584-2034/4584-5361		NAZCA	1922			Villa Santa Rita	11	1416	C1416ASV
264	-58.4838612015163	-34.6085306487641	Banco Galicia	Sucursal 67 - Nazca	4580-2001/4580-2002/4580-2003/4580-2004		NAZCA	2330			Villa Del Parque	11	1416	C1416ASZ
138	-58.4808466455361	-34.6122912075889	Banco De La Nacion Argentina	Sucursal - Nazca	4582-1219		NAZCA	1914			Villa Santa Rita	11	1416	C1416ASV
755	-58.4925468179901	-34.6032560791026	Banco Comafi	Sucursal - Villa Del Parque	4503-3517		NOGOYA	3135			Villa Del Parque	11	1417	C1417FNG
589	-58.4924196584642	-34.6033048811185	Banco Columbia	Sucursal - Villa Del Parque	4501-0897/4502-7907/4505-2781		NOGOYA	3132			Villa Del Parque	11	1417	C1417FNH
429	-58.494147502933	-34.6043079713649	Bbva Banco Frances	Sucursal 105 - Villa Del Parque	4502-2615/4502-7581/4504-2358/4501-7789		NOGOYA	3256			Villa Del Parque	11	1417	C1417FNJ
41	-58.4930340907296	-34.6036626422604	Banco Ciudad De Buenos Aires	Sucursal 43 - Villa Del Parque	4505-2403/4505-2398	suc43@bancociudad.com.ar	NOGOYA	3174			Villa Del Parque	11	1417	C1417FNH
180	-58.5118111748002	-34.6002837941538	Banco De La Provincia De Buenos Aires	Delegacion Plaza Arenales	4502-2674/4502-2713/4502-2733		NUEVA YORK	4020			Villa Devoto	11	1419	C1419HDR
47	-58.4107964485093	-34.557975092096	Banco Ciudad De Buenos Aires	Sucursal 51 - Aeroparque	4774-0103/4778-1272	suc51@bancociudad.com.ar	OBLIGADO RAFAEL, AV.COSTANERA	4000			Palermo	14	1428	
185	-58.3641067393167	-34.6019546673215	Abn Amro Bank N. V.	Puerto Madero	4320-0600		OCAMPO VICTORIA	360	PISO 6 y 7		Puerto Madero	1	1107	C1107BGA
726	-58.4380441317334	-34.564780788758	Bnp Paribas	Sucursal - Olleros	5077-2430		OLLEROS	1747			Palermo	14	1426	C1426CRE
216	-58.4375387083846	-34.5646661407462	Banco Patagonia	Sucursal 116 - Olleros	4772-1960/4775-2253/4775-2353/4899-0512		OLLEROS	1712			Palermo	14	1426	C1426CRF
791	-58.4439595730206	-34.5411746564625	Banco Patagonia	Centro De Atencion Comercial Ciudad Universitaria	4780-5446		PABELLON III	0			Belgrano	13		
624	-58.3772086576711	-34.5976392172748	Hsbc Bank Argentina S. A.	Sucursal - Plaza San Martin	4313-0123/4313-4627		PARAGUAY	720			Retiro	1	1057	C1057AAJ
493	-58.3777893333592	-34.5975965393548	Banco Santander Rio	Sucursal 321 - Paraguay	4116-1700		PARAGUAY	767			Retiro	1	1057	C1057AAI
682	-58.3879480466939	-34.604562959407	Banco Itau	Sucursal 035 - Parana	5217-6754 /4371-6191		PARANA	370			San Nicolas	1	1017	C1017AAH
611	-58.3878799184297	-34.6060321850752	Hsbc Bank Argentina S. A.	Sucursal - La Piedad	4373-7393/4373-7401/4373-7406/4373-7416		PARANA	242			San Nicolas	1	1017	C1017AAF
505	-58.3880236821399	-34.6011446001285	Banco Santander Rio	Sucursal 370 - Viamonte	4137-1300		PARANA	645			San Nicolas	1	1017	C1017AAM
231	-58.3879663883576	-34.6034653083524	Banco Galicia	Sucursal 05 - Centro	4373-0748/4373-0042		PARANA	450			San Nicolas	1	1017	C1017AAJ
52	-58.3881583080512	-34.6002572878948	Banco Ciudad De Buenos Aires	Sucursal 58 - Consejo Profesional	4816-0529/4375-3849	suc58@bancociudad.com.ar	PARANA	744			San Nicolas	1	1017	C1017AAP
118	-58.4704498783188	-34.5470411726044	Banco De La Nacion Argentina	Sucursal - Saavedra	4576-4501		PAROISSIEN	2443			Saavedra	12	1429	C1429CXK
425	-58.3695639333622	-34.6138211631497	Bbva Banco Frances	Sucursal 118 - San Telmo	4343-8379/4343-8382/4345-5924/4345-5925/4345-5927		PASEO COLON	505			Monserrat	1	1063	C1063ACF
259	-58.3694927519229	-34.616924365536	Banco Galicia	Sucursal 37 - Paseo Colon	4343-4092/4343-4108		PASEO COLON	793			San Telmo	1	1063	C1063ACH
220	-58.3695639333622	-34.6138211631497	Banco Patagonia	Sucursal 115 - Paseo Colon	4323-4023/4323-4024/4323-4033/4323-4043		PASEO COLON	515			Monserrat	1	1063	C1063ACF
792	-58.3692195219471	-34.6111735014848	Banco Patagonia	Centro De Atencion Comercial Edificio Libertador	4343-5007		PASEO COLON AV.	0	PISO 1	MORENO	Monserrat	1		
416	-58.3814804306879	-34.5914299469428	Bbva Banco Frances	Sucursal 51 - Recoleta	4393-0449/4393-0450/4393-0054		PELLEGRINI CARLOS	1413			Retiro	1	1011	C1011AAC
311	-58.3809681483198	-34.6028096620964	Standard Bank	Sucursal 537 - Microcentro	4820-4802/4820-4807/4820-4809		PELLEGRINI CARLOS	479			San Nicolas	1	1009	C1009ABI
243	-58.3814998998098	-34.591719354332	Banco Galicia	Sucursal 18 - Arroyo	4325-2305/4393-2557/4325-1440/4325-1442		PELLEGRINI CARLOS	1391			Retiro	1	1011	C1011AAA
113	-58.3812704865969	-34.5980054743614	Banco De La Nacion Argentina	Sucursal - Carlos Pellegrini (Cap. Fed.)	4322-6635		PELLEGRINI CARLOS	899			Retiro	1	1009	C1009ABQ
12	-58.3808147650865	-34.6054997053288	Banco Ciudad De Buenos Aires	Sucursal 12 - Obelisco	4327-1727/4327-1720	suc12@bancociudad.com.ar	PELLEGRINI, CARLOS	251			San Nicolas	1	1009	C1009ABE
207	-58.3879743998115	-34.6347918102022	Banco Patagonia	Sucursal 319 - Hospital Britanico	4309-6900/4309-6901		PERDRIEL	74			Barracas	4	1280	C1280AEB
649	-58.4768651473346	-34.6560427637598	Banco Credicoop Cooperativo Limitado	Sucursal 46 - Flores Sud	4682-9777		PERON EVA	4735			Parque Avellaneda	9	1407	C1407HUL
383	-58.4790523644531	-34.6579226971375	Bbva Banco Frances	Sucursal 187 - Mataderos	4635-4733/4635-4735/4635-4762/4635-4763		PERON EVA	4941			Mataderos	9	1439	C1439BSA
280	-58.4675754236464	-34.646828319945	Banco Galicia	Sucursal 157 - Parque Avellaneda	4611-3116/4611-3243/4611-9864		PERON EVA	3760			Parque Avellaneda	9	1407	C1407HUO
214	-58.4788779322711	-34.657968715735	Banco Patagonia	Sucursal 104 - Mataderos	4682-5229/4682-5325/4683-9598		PERON EVA	4902			Villa Lugano	8	1439	C1439BSN
164	-58.4778198638797	-34.6571127868067	Banco De La Provincia De Buenos Aires	Sucursal 32  - Olivera	4635-8228/4683-5540/4683-1812/4683-1933		PERON EVA	4834			Parque Avellaneda	9	1407	C1407HUZ
90	-58.4570401109048	-34.6412847110642	Banco De La Nacion Argentina	Sucursal - Eva Peron	4633-7243		PERON EVA	2616			Flores	7	1406	C1406HNO
644	-58.3734963671342	-34.6055644543073	Banco Credicoop Cooperativo Limitado	Sucursal 440 - Catedral	4393-2353/4393-2357/4393-2359		PERON JUAN DOMINGO TTE GENERAL	479			San Nicolas	1	1038	C1038AAI
586	-58.3717202746546	-34.6054982479869	Banco Columbia	Casa Matriz	4222-0222		PERON JUAN DOMINGO TTE GENERAL	350			San Nicolas	1	1038	C1038AAH
575	-58.3715688509026	-34.605486168812	Nuevo Banco De Santa Fe	Sucursal - Buenos Aires	4329-7900		PERON JUAN DOMINGO TTE GENERAL	338			San Nicolas	1	1038	C1038AAH
573	-58.3727890073389	-34.6055112560017	Nuevo Banco De Entre Rios	Sucursal 032 - Buenos Aires	4130-0700		PERON JUAN DOMINGO TTE GENERAL	445			San Nicolas	1	1038	C1038AAI
395	-58.3748618993713	-34.6057422736053	Bbva Banco Frances	Sucursal 342 - Microcentro	4342-5137/4342-5147/4342-5148/4342-5174/4342-5204		PERON JUAN DOMINGO TTE GENERAL	588			San Nicolas	1	1038	C1038AAL
302	-58.3724738429265	-34.605487482487	Banco Galicia	Sucursal 999 - Casa Matriz	6329-0000		PERON JUAN DOMINGO TTE GENERAL	407			San Nicolas	1	1038	C1038AAI
202	-58.373453793541	-34.6056273946172	Banco Patagonia	Sucursal 10 - Centro	4132-6300		PERON JUAN DOMINGO TTE GENERAL	500			San Nicolas	1	1038	C1038AAJ
158	-58.3771504532861	-34.6058339361061	Banco De La Provincia De Buenos Aires	Delegacion Tte. Gral. Juan D. Peron	4326-5930/4326-6769/4328-0998/4326-1095		PERON JUAN DOMINGO TTE GENERAL	739			San Nicolas	1	1038	C1038AAO
60	-58.3840770841303	-34.6062450499939	Banco Ciudad De Buenos Aires	Anexo Sucursal 75			PERON, JUAN DOMINGO, TTE. GENERAL	1233			San Nicolas	1	1038	C1038AAY
771	-58.4061720995766	-34.6083498878353	Compañia Financiera Argentina	Sucursal - Once	4518-0580		PUEYRREDON	158			Balvanera	3	1032	C1032ABO
702	-58.4000507156484	-34.5897804931953	Banco Itau	Sucursal 057 - Pueyrredon	4805-1330/4805-1323		PUEYRREDON AV	1855			Recoleta	2	1119	C1119ACB
489	-58.3997733183394	-34.5889906629853	Banco Santander Rio	Sucursal 146 - Recoleta	4110-7100		PUEYRREDON AV	1914			Recoleta	2	1119	C1119ACP
487	-58.4034479815663	-34.5979359441868	Banco Santander Rio	Sucursal 195 - Av. Pueyrredon	4118-7000		PUEYRREDON AV	1055			Recoleta	2	1118	
420	-58.4035815135718	-34.5983247263359	Bbva Banco Frances	Sucursal 327 - Recoleta	4961-3485/4961-9026/4961-4914/4962-4917		PUEYRREDON AV	1001			Recoleta	2	1118	
324	-58.4011638041665	-34.592068310727	Standard Bank	Sucursal 930 - Pueyrredon	4823-2069/4826-7227/4827-2314		PUEYRREDON AV	1657			Recoleta	2	1118	C1118AAG
267	-58.4000856949959	-34.5898507641926	Banco Galicia	Sucursal 86 - Recoleta	4806-4051/4806-4063/4806-4065		PUEYRREDON AV	1845			Recoleta	2	1119	C1119ACB
105	-58.3979713436641	-34.5877520152378	Banco De La Nacion Argentina	Sucursal - Avda. Pueyrredon	4806-0336		PUEYRREDON AV	2120			Recoleta	2	1119	C1119ACR
657	-58.4517232336941	-34.6002989565482	Banco Credicoop Cooperativo Limitado	Sucursal 31 - Paternal	4854-4543		PUEYRREDON HONORIO DR.	1891			Villa Crespo	15	1414	C1414CEH
116	-58.3689223464751	-34.5885195949647	Banco De La Nacion Argentina	Sucursal  - Navibanco (Edif. Libertad)	4312-8875		PY COMODORO	2055			Retiro	1	1104	C1104BEA
115	-58.3707005576781	-34.5900040476097	Banco De La Nacion Argentina	Sucursal - Encomiendas Postales Internac.	4313-3965		PY COMODORO	0		ANTARTIDA ARGENTINA AV	Retiro	1		
569	-58.3858484344587	-34.5915618358905	Banco Macro	Sucursal - Quintana			QUINTANA	99			Retiro	1	1014	C1014ACA
752	-58.3893731187084	-34.5887205044714	Banco Comafi	Sucursal - Recoleta	4804-1099		QUINTANA MANUEL PRES.	439			Recoleta	2	1129	C1129ABA
701	-58.3905404924532	-34.5877924952321	Banco Itau	Sucursal 049 - Quintana	4804-8586/4804-0038/4804-3205		QUINTANA MANUEL PRES.	587			Recoleta	2	1129	C1129ABB
286	-58.3861002600824	-34.5914197588499	Banco Galicia	Sucursal 182 - Parera	4815-2379/4815-2382/4815-4223		QUINTANA MANUEL PRES.	111			Retiro	1	1014	C1014ACB
237	-58.3890008988339	-34.5890252920107	Banco Galicia	Sucursal 11 - Quintana	4804-9539/4804-2693/4804-3930		QUINTANA MANUEL PRES.	401			Recoleta	2	1129	C1129ABA
170	-58.3868348056403	-34.5908403399564	Banco De La Provincia De Buenos Aires	Delegacion 40 - Delegacion Recoleta	4815-5540/4815-1766/4815-0372/4815-2034		QUINTANA MANUEL PRES.	191			Retiro	1	1014	C1014ACB
42	-58.3719807443258	-34.5884706474997	Banco Ciudad De Buenos Aires	Sucursal 44 - Retiro	4508-6644/4508-6515	suc44@bancociudad.com.ar	RAMOS MEJIA, JOSE MARIA, DR. AV.	1650			Retiro	1	1104	C1104AJQ
790	-58.3724017036906	-34.6047651829949	Banco Central De La Republica Argentina	Sucursal - Casa Central	4348-3500		RECONQUISTA	266			San Nicolas	1	1003	C1003ABF
766	-58.3723871860663	-34.6037606236171	Banco Santiago Del Estero	Sucursal - Buenos Aires	4326-2434/4326-2576/4326-2143		RECONQUISTA	353			San Nicolas	1	1003	C1003ABG
645	-58.3725458135018	-34.6022344384961	Banco Credicoop Cooperativo Limitado	Sucursal 1 - Centro	4320-5222/4320-5091		RECONQUISTA	480			San Nicolas	1	1003	C1003ABJ
582	-58.3723664428882	-34.604102808441	Banco De La Pampa	Sucursal - Buenos Aires	4329-3100		RECONQUISTA	319			San Nicolas	1	1003	C1003ABG
578	-58.3722367528541	-34.6062732539804	Banco Hipotecario	Sucursal - Buenos Aires	4347-5714/4347-5117		RECONQUISTA	101			San Nicolas	1	1003	C1003ABC
535	-58.3724439401634	-34.6040519238155	Banco Supervielle	Sucursal - Casa Matriz	4324-8000	sucursalcentral@supervielle.com.ar	RECONQUISTA	330			San Nicolas	1	1003	C1003ABH
492	-58.3733549870464	-34.5948694447337	Banco Santander Rio	Sucursal 42 - Retiro	4018-6300		RECONQUISTA	1104			Retiro	1	1003	C1003ABX
397	-58.372264556059	-34.6070811448755	Bbva Banco Frances	Sucursal 999 - Microcentro	4348-0000		RECONQUISTA	40			San Nicolas	1	1003	C1003ABB
387	-58.37227727922	-34.6057424878179	Bbva Banco Frances	Sucursal 99 - Microcentro	4346-4422		RECONQUISTA	199			San Nicolas	1	1003	C1003ABC
58	-58.3724017036906	-34.6047651829949	Banco Ciudad De Buenos Aires	Anexo Banco Central Rep. Arg.	348-3500 int 2946		RECONQUISTA	266			San Nicolas	1	1003	C1003ABF
641	-58.3701052053717	-34.6350866568654	Banco Credicoop Cooperativo Limitado	Sucursal 59 - Barracas	4362-7594		REGIMIENTO DE PATRICIOS	537			Barracas	4	1265	C1265ADF
597	-58.3706961547818	-34.6298274348784	Hsbc Bank Argentina S. A.	Sucursal - Barrancas De Lezama	4339-6043/4339-6027/4339-6033/4339-6058		REGIMIENTO DE PATRICIOS	1			Barracas	4	1265	C1265ADA
15	-58.369429029836	-34.6384384859218	Banco Ciudad De Buenos Aires	Sucursal 14 - Barracas	4301-3749/4301-3953	suc14@bancociudad.com.ar	REGIMIENTO DE PATRICIOS AV.	902			Boca	4	1265	C1265AEP
796	-58.4037334330569	-34.6101551475715	Banco Credicoop Cooperativo Limitado		4951-1858		RIVADAVIA	2628			Balvanera	3	1034	C1034ACS
775	-58.5278799607107	-34.6393716831686	Compañia Financiera Argentina	Sucursal - Liniers	4644-5381		RIVADAVIA	11608			Liniers	9	1408	C1408ABQ
774	-58.464809651173	-34.6293340810077	Compañia Financiera Argentina	Sucursal - Flores	4619-1885		RIVADAVIA	7053			Flores	7	1406	C1406GMA
772	-58.4411541746044	-34.6202980712596	Compañia Financiera Argentina	Sucursal - Primera Junta	4903-9998		RIVADAVIA	5383			Caballito	6	1424	C1424CEI
748	-58.4607714089778	-34.6283582220155	Banco Comafi	Sucursal - Flores	4633-0440		RIVADAVIA	6770			Flores	7	1406	C1406GLX
742	-58.4400334280873	-34.6199765879393	Banco Comafi	Sucursal - Caballito	4901-4434		RIVADAVIA	5288			Caballito	6	1424	C1424CEU
696	-58.4025878880936	-34.610011732839	Banco Itau	Sucursal 023 - Once	4953-8514/4953-8516/4951-5380		RIVADAVIA	2556			Balvanera	3	1034	C1034ACR
686	-58.4649266344705	-34.6296046764259	Banco Itau	Sucursal 020 - Flores	4613-0306		RIVADAVIA	7060			Flores	7	1406	C1406GMN
681	-58.4318582953858	-34.6161705298806	Banco Itau	Sucursal 047 - Parque Rivadavia	4901-3455/4901-3462/4901-3465		RIVADAVIA	4715			Caballito	6	1424	C1424CEC
680	-58.4404848907966	-34.6200012716118	Banco Itau	Sucursal 011 - Caballito	4904-1003/4904-1004/4904-1005		RIVADAVIA	5315			Caballito	6	1424	C1424CEI
643	-58.4300974477172	-34.6155706881919	Banco Credicoop Cooperativo Limitado	Sucursal 225 - Caballito	4904-3135		RIVADAVIA	4600			Caballito	6	1424	C1424CEN
635	-58.4455664629308	-34.6221072362905	Hsbc Bank Argentina S. A.	Sucursal - Agencia General Caballito	4433-5432		RIVADAVIA	5673			Caballito	6	1424	C1424CEL
620	-58.4013278820986	-34.6099279662066	Hsbc Bank Argentina S. A.	Sucursal -Once	4953-1947/4952-4001/4952-4002		RIVADAVIA	2470			Balvanera	3	1034	C1034ACQ
614	-58.5223560768096	-34.6389722825143	Hsbc Bank Argentina S. A.	Sucursal - Liniers	4641-2081/4641-3656		RIVADAVIA	11200			Liniers	9	1408	C1408AAY
608	-58.4591755966989	-34.6277705461	Hsbc Bank Argentina S. A.	Sucursal - Flores	4631-5317/4633-3573/4633-3574/4633-3575		RIVADAVIA	6626			Flores	7	1406	C1406GLW
601	-58.4391558090102	-34.6194107222364	Hsbc Bank Argentina S. A.	Sucursal - Caballito	4901-4215/4901-3960/4903-6388/4903-6390		RIVADAVIA	5201			Caballito	6	1424	C1424CEH
595	-58.4220511791509	-34.6118378527912	Hsbc Bank Argentina S. A.	Sucursal - Almagro	4981-3325/4981-4769/4982-3133		RIVADAVIA	3977			Almagro	5	1204	C1204AAE
588	-58.524265363588	-34.6390826416489	Banco Columbia	Sucursal - Liniers	4644-0502/4644-0503/4644-0504/4644-0505		RIVADAVIA	11342			Liniers	9	1408	C1408ABN
587	-58.4565030970185	-34.6264984047571	Banco Columbia	Sucursal - Flores	4632-5041/4631-9584		RIVADAVIA	6391			Flores	7	1406	C1406GLG
564	-58.5221352079945	-34.6389853293096	Banco Macro	Sucursal - Liniers			RIVADAVIA	11178			Liniers	9	1408	C1408AAY
562	-58.4546469810289	-34.6257837545254	Banco Macro	Sucursal - Flores Este			RIVADAVIA	6241			Flores	7	1406	C1406GLF
557	-58.439871304413	-34.6197283377688	Banco Macro	Sucursal - Caballito			RIVADAVIA	5273			Caballito	6	1424	C1424CEH
533	-58.5262234654348	-34.6392337936703	Banco Supervielle	Sucursal - Liniers	4642-8271/4642-6378/4642-7960	liniers@supervielle.com.ar	RIVADAVIA	11494			Liniers	9	1408	C1408ABO
531	-58.4680843576695	-34.6301875688053	Banco Supervielle	Sucursal - Flores	4611-3666	SucursalFlores@supervielle.com.ar	RIVADAVIA	7275			Flores	7	1406	C1406GMC
530	-58.4570475263006	-34.6267189012589	Banco Supervielle	Sucursal - Flores	4634-0814/4634-0815/4634-0816/4634-0817	flores@supervielle.com.ar	RIVADAVIA	6411			Flores	7	1406	C1406GLH
509	-58.5011704735861	-34.6375755434979	Banco Santander Rio	Sucursal 166 - Villa Luro	4110-7300		RIVADAVIA	9711			Villa Luro	10	1407	C1407DZG
469	-58.5215590578881	-34.6390193610993	Banco Santander Rio	Sucursal 15 - Liniers	4016-5100		RIVADAVIA	11120			Liniers	9	1408	C1408AAY
466	-58.4627997411577	-34.6289596586054	Banco Santander Rio	Sucursal 167 - Flores	4110-7400		RIVADAVIA	6902			Flores	7	1406	C1406GLZ
451	-58.4385860272741	-34.6191556672069	Banco Santander Rio	Sucursal 47 - Caballito	4118-1300		RIVADAVIA	5173			Caballito	6	1424	C1424CEG
443	-58.4271437370347	-34.614260649589	Banco Santander Rio	Sucursal 55 - San Carlos	4118-1800		RIVADAVIA	4364			Almagro	5	1205	C1205AAQ
382	-58.5222441360727	-34.6389788948836	Bbva Banco Frances	Sucursal 318 - Liniers	4642-0219/4641-6831/4641-9537/4641-0739		RIVADAVIA	11190			Liniers	9	1408	C1408AAY
