Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Indicador
CORDOBA	Colón	Ascochinga	1	0	0	1	1	1	1	0	0	5
CORDOBA	Colón	Barrio Nuevo Río Ceballos	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Canteras El Sauce	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Casa Bamba	0	0	0	0	0	1	0	0	0	1
CORDOBA	Colón	Ciudad De Los Niños	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Colonia Caroya	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Colonia Tirolesa	0	0	0	0	1	1	1	0	0	3
CORDOBA	Colón	Colonia Vicente Agüero	0	0	0	0	0	0	1	0	0	1
CORDOBA	Colón	Corral Quemado	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Country Chacras de la Villa - Country San Isidro	0	0	0	0	1	1	0	0	0	2
CORDOBA	Colón	Dumesnil	0	0	0	1	1	0	0	0	0	2
CORDOBA	Colón	El Diquecito	0	0	0	0	1	0	0	0	0	1
CORDOBA	Colón	El Manzano	1	0	0	0	1	0	0	1	0	3
CORDOBA	Colón	El Pueblito	0	0	0	0	0	1	0	0	0	1
CORDOBA	Colón	Estación Colonia Tirolesa	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	General Paz	1	0	0	0	1	1	1	0	0	4
CORDOBA	Colón	Jesús María	1	1	0	1	1	1	1	0	0	6
CORDOBA	Colón	La Calera	1	1	0	1	1	1	1	1	1	8
CORDOBA	Colón	La Granja	1	0	0	1	1	0	1	1	0	5
CORDOBA	Colón	La Morada	0	0	0	0	1	1	0	0	0	2
CORDOBA	Colón	La Puerta	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Las Corzuelas	0	0	0	0	1	0	0	0	0	1
CORDOBA	Colón	Los Chañaritos	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Los Molles	0	0	0	0	0	0	0	0	1	1
CORDOBA	Colón	Malvinas Argentinas	1	0	0	1	1	1	1	1	0	6
CORDOBA	Colón	Mendiolaza	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Mi Granja	0	0	0	1	0	0	1	0	0	2
CORDOBA	Colón	Pajas Blancas	0	0	0	0	1	1	0	1	0	3
CORDOBA	Colón	Río Ceballos	1	1	0	1	1	1	1	1	1	8
CORDOBA	Colón	Saldán	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Salsipuedes	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Santa Elena	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Tinoco	0	0	0	0	0	0	1	0	0	1
CORDOBA	Colón	Unquillo	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Villa Allende	1	1	0	1	1	1	1	1	0	7
CORDOBA	Colón	Villa Cerro Azul	1	0	0	0	0	0	0	1	0	2
CORDOBA	Colón	Villa Corazon De Maria	0	0	0	0	0	0	0	0	0	0
CORDOBA	Colón	Villa El Fachinal - Parque Norte - Guiñazú Norte	1	0	0	0	0	0	1	0	1	3
CORDOBA	Colón	Villa Los Llanos - Juárez Celman	1	0	0	1	1	1	1	1	0	6
CORDOBA	Colón	Villa Pastora	0	0	0	0	0	0	0	0	0	0
CORDOBA	Cruz del Eje	Alto de los Quebrachos	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	Bañado de Soto	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	Canteras Quilpo	0	0	0	0	0	0	1	1	0	2
CORDOBA	Cruz del Eje	Cruz de Caña	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	Cruz del Eje	1	1	0	1	1	1	1	1	0	7
CORDOBA	Cruz del Eje	El Brete	0	0	0	1	0	0	0	1	0	2
CORDOBA	Cruz del Eje	El Rincón	0	0	0	0	0	0	0	0	0	0
CORDOBA	Cruz del Eje	Guanaco Muerto	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	La Banda	0	0	0	0	0	0	0	0	1	1
CORDOBA	Cruz del Eje	La Batea	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	La Higuera	1	0	0	0	1	0	1	1	0	4
CORDOBA	Cruz del Eje	Las Cañadas	0	0	0	0	0	0	1	0	0	1
CORDOBA	Cruz del Eje	Las Playas	0	0	0	1	0	0	0	1	0	2
CORDOBA	Cruz del Eje	Los Chañaritos	0	0	0	1	0	0	0	1	0	2
CORDOBA	Cruz del Eje	Media Naranja	0	0	0	0	0	0	0	1	0	1
CORDOBA	Cruz del Eje	Paso Viejo	1	0	0	0	1	1	1	1	0	5
CORDOBA	Cruz del Eje	San Marcos Sierra	0	1	0	1	1	1	1	1	0	6
CORDOBA	Cruz del Eje	Serrezuela	1	0	0	1	1	1	1	1	0	6
CORDOBA	Cruz del Eje	Tuclame	0	0	0	1	0	0	0	1	0	2
CORDOBA	Cruz del Eje	Villa de Soto	1	0	0	1	1	1	1	1	1	7
CORDOBA	General Roca	Del Campillo	1	0	0	1	1	0	1	0	1	5
CORDOBA	General Roca	Estación Lecueder	0	0	0	0	0	0	0	0	0	0
CORDOBA	General Roca	Hipólito Bouchard	0	0	0	0	1	0	1	0	1	3
CORDOBA	General Roca	Huinca Renancó	1	0	1	1	1	1	1	1	0	7
CORDOBA	General Roca	Italó	0	0	0	0	1	1	1	0	0	3
CORDOBA	General Roca	Mattaldi	0	0	0	0	1	1	0	0	0	2
CORDOBA	General Roca	Nicolás Bruzzone	0	0	0	0	0	0	1	1	0	2
CORDOBA	General Roca	Onagoity	0	0	0	0	0	0	1	0	0	1
CORDOBA	General Roca	Pincén	0	0	0	0	0	0	1	0	0	1
CORDOBA	General Roca	Ranqueles	0	0	0	0	0	0	0	0	0	0
CORDOBA	General Roca	Santa Magdalena (Est. Jovita)	0	1	0	1	1	1	1	1	0	6
CORDOBA	General Roca	Villa Huidobro	0	1	1	1	1	1	1	1	1	8
CORDOBA	General Roca	Villa Sarmiento	0	0	0	0	1	0	0	0	0	1
CORDOBA	General Roca	Villa Valeria	1	0	0	0	1	1	1	1	1	6
CORDOBA	General San Martín	Arroyo Algodón	1	0	0	1	1	1	0	1	0	5
CORDOBA	General San Martín	Arroyo Cabral	1	1	0	1	1	1	1	1	1	8
CORDOBA	General San Martín	Ausonia	0	0	0	1	1	1	1	1	0	5
CORDOBA	General San Martín	Chazón	0	1	0	0	1	1	1	0	0	4
CORDOBA	General San Martín	Etruria	1	1	0	0	1	1	1	0	1	6
CORDOBA	General San Martín	La Laguna	1	0	0	0	1	1	1	0	0	4
CORDOBA	General San Martín	La Palestina	0	0	0	0	1	0	1	1	0	3
CORDOBA	General San Martín	La Playosa	1	0	0	0	1	1	0	1	1	5
CORDOBA	General San Martín	Las Mojarras	0	0	0	0	1	1	0	0	0	2
CORDOBA	General San Martín	Luca	0	0	0	0	1	0	1	0	0	2
CORDOBA	General San Martín	Pasco	0	0	0	1	1	0	1	0	0	3
CORDOBA	General San Martín	Sanabria	0	0	0	0	0	0	1	0	0	1
CORDOBA	General San Martín	Silvio Pellico	1	0	0	0	1	0	1	1	0	4
CORDOBA	General San Martín	Ticino	0	1	0	1	1	1	1	0	1	6
CORDOBA	General San Martín	Tío Pujio	1	0	0	1	1	1	1	1	0	6
CORDOBA	General San Martín	Villa Albertina	0	0	0	0	1	1	0	0	0	2
CORDOBA	General San Martín	Villa María	1	1	0	1	1	1	1	1	1	8
CORDOBA	General San Martín	Villa Nueva	1	1	0	1	1	1	1	1	1	8
CORDOBA	General San Martín	Villa Oeste	0	0	0	0	1	1	0	0	0	2
CORDOBA	Ischilín	Avellaneda	0	0	0	0	0	0	0	0	0	0
CORDOBA	Ischilín	Cañada de Río Pinto	0	0	0	0	0	0	0	0	0	0
CORDOBA	Ischilín	Chuña	0	0	0	0	1	0	0	1	1	3
CORDOBA	Ischilín	Copacabana	0	0	0	0	0	0	1	1	0	2
CORDOBA	Ischilín	Deán Funes	1	1	0	1	1	1	1	0	1	7
CORDOBA	Ischilín	Esquina del Alambre	0	0	0	0	0	0	0	1	0	1
CORDOBA	Ischilín	Los Chañaritos	0	0	0	0	0	0	0	0	0	0
CORDOBA	Ischilín	Los Pozos	0	0	0	0	1	1	0	0	0	2
CORDOBA	Ischilín	Olivares de San Nicolás	0	0	0	0	0	0	0	1	0	1
CORDOBA	Ischilín	Quilino	1	0	0	1	1	1	1	0	0	5
CORDOBA	Ischilín	San Pedro de Toyos	0	0	0	0	0	0	0	0	0	0
CORDOBA	Ischilín	Villa Gutiérrez	0	0	0	0	0	0	0	0	0	0
CORDOBA	Ischilín	Villa Quilino	0	0	0	1	1	1	0	0	0	3
CORDOBA	Juárez Celman	Alejandro Roca (Est. Alejandro)	1	0	0	0	1	1	1	1	0	5
CORDOBA	Juárez Celman	Assunta	0	0	0	0	0	0	0	0	0	0
CORDOBA	Juárez Celman	Bengolea	0	0	0	1	1	1	1	0	0	4
CORDOBA	Juárez Celman	Carnerillo	1	0	0	1	1	1	1	1	1	7
CORDOBA	Juárez Celman	Charras	0	0	0	1	1	1	1	1	0	5
CORDOBA	Juárez Celman	El Rastreador	0	0	0	0	0	0	1	0	0	1
CORDOBA	Juárez Celman	General Cabrera	1	0	0	0	1	1	1	0	0	4
CORDOBA	Juárez Celman	General Deheza	1	1	0	1	1	1	1	0	0	6
CORDOBA	Juárez Celman	Huanchillas	0	0	0	1	1	0	1	0	0	3
CORDOBA	Juárez Celman	La Carlota	1	0	0	0	1	1	1	0	0	4
CORDOBA	Juárez Celman	Los Cisnes	1	0	0	1	1	0	1	1	0	5
CORDOBA	Juárez Celman	Olaeta	0	1	0	0	1	0	1	0	0	3
CORDOBA	Juárez Celman	Pacheco de Melo	0	0	0	0	0	0	0	0	0	0
CORDOBA	Juárez Celman	Paso del Durazno	0	0	0	0	0	0	0	0	0	0
CORDOBA	Juárez Celman	Santa Eufemia	0	1	0	0	1	1	1	1	1	6
CORDOBA	Juárez Celman	Ucacha	1	1	0	1	1	1	1	1	0	7
CORDOBA	Juárez Celman	Villa Reducción	0	0	0	0	1	1	1	1	0	4
CORDOBA	Marcos Juárez	Alejo Ledesma	0	0	0	1	1	1	1	1	1	6
CORDOBA	Marcos Juárez	Arias	1	0	0	0	1	1	1	0	0	4
CORDOBA	Marcos Juárez	Camilo Aldao	1	0	0	1	1	1	1	0	1	6
CORDOBA	Marcos Juárez	Capitán General Bernardo O'Higgins	1	0	0	0	0	0	1	1	0	3
CORDOBA	Marcos Juárez	Cavanagh	0	0	0	0	1	0	1	1	0	3
CORDOBA	Marcos Juárez	Colonia Barge	0	0	0	0	0	0	0	0	0	0
CORDOBA	Marcos Juárez	Colonia Italiana	0	1	0	0	0	1	0	1	0	3
CORDOBA	Marcos Juárez	Colonia Veinticinco	0	0	0	0	0	0	0	0	0	0
CORDOBA	Marcos Juárez	Corral de Bustos	1	1	0	1	1	1	1	1	0	7
CORDOBA	Marcos Juárez	Cruz Alta	1	0	0	1	1	1	1	1	1	7
CORDOBA	Marcos Juárez	General Baldissera	1	0	0	0	1	1	1	0	1	5
CORDOBA	Marcos Juárez	General Roca	1	0	0	1	1	1	1	0	1	6
CORDOBA	Marcos Juárez	Guatimozín	1	0	0	0	1	1	0	1	1	5
CORDOBA	Marcos Juárez	Inriville	1	0	0	0	1	1	1	1	0	5
CORDOBA	Marcos Juárez	Isla Verde	1	1	0	1	1	1	1	0	0	6
CORDOBA	Marcos Juárez	Leones	1	1	0	1	1	1	1	1	0	7
CORDOBA	Marcos Juárez	Los Surgentes	1	0	0	1	1	1	1	0	1	6
CORDOBA	Marcos Juárez	Marcos Juárez	1	1	0	1	1	1	1	1	0	7
CORDOBA	Marcos Juárez	Monte Buey	1	0	0	0	1	1	1	0	0	4
CORDOBA	Marcos Juárez	Noetinger	0	0	0	0	0	0	0	0	0	0
CORDOBA	Marcos Juárez	Saira	1	0	0	0	0	0	1	0	0	2
CORDOBA	Marcos Juárez	Saladillo	0	0	0	0	0	0	1	0	0	1
CORDOBA	Marcos Juárez	Villa Elisa	1	0	1	0	0	0	1	0	0	3
CORDOBA	Minas	Ciénaga del Coro	0	0	0	1	1	0	1	1	0	4
CORDOBA	Minas	El Chacho	0	0	0	1	0	0	1	1	0	3
CORDOBA	Minas	Estancia de Guadalupe	0	0	0	0	0	0	1	1	0	2
CORDOBA	Minas	Guasapampa	0	0	0	0	0	0	0	1	0	1
CORDOBA	Minas	La Playa	0	0	0	0	0	0	1	1	0	2
CORDOBA	Minas	San Carlos Minas	1	0	0	1	1	1	1	1	0	6
CORDOBA	Minas	Talaini	0	0	0	0	0	0	0	1	0	1
CORDOBA	Minas	Tosno	0	0	0	0	0	0	0	1	0	1
CORDOBA	Pocho	Chancani	0	0	0	0	1	0	1	1	0	3
CORDOBA	Pocho	Las Palmas	0	0	0	0	0	0	0	1	0	1
CORDOBA	Pocho	Los Talares	0	0	0	0	0	0	0	1	0	1
CORDOBA	Pocho	Salsacate	1	0	0	1	1	1	1	1	1	7
CORDOBA	Pocho	San Gerónimo	0	0	0	0	0	0	0	1	0	1
CORDOBA	Pocho	Tala Cañada	0	0	0	0	1	0	1	1	0	3
CORDOBA	Pocho	Taninga	0	0	0	0	0	0	0	1	0	1
CORDOBA	Pocho	Villa de Pocho	0	0	0	0	1	0	1	1	0	3
CORDOBA	Presidente Roque Sáenz Peña	General Levalle	1	1	0	1	1	1	1	1	0	7
CORDOBA	Presidente Roque Sáenz Peña	La Cesira	1	0	0	1	1	1	1	1	1	7
CORDOBA	Presidente Roque Sáenz Peña	Laboulaye	1	1	0	1	1	1	1	1	0	7
CORDOBA	Presidente Roque Sáenz Peña	Leguizamón	0	0	0	1	0	0	0	0	0	1
CORDOBA	Presidente Roque Sáenz Peña	Melo	0	0	0	1	1	1	1	1	0	5
CORDOBA	Presidente Roque Sáenz Peña	Río Bamba	0	0	0	0	1	1	1	1	0	4
CORDOBA	Presidente Roque Sáenz Peña	Rosales	0	0	0	0	1	1	1	1	0	4
CORDOBA	Presidente Roque Sáenz Peña	San Joaquín	0	0	0	0	1	0	1	1	0	3
CORDOBA	Presidente Roque Sáenz Peña	Serrano	0	1	0	0	1	1	1	1	1	6
CORDOBA	Presidente Roque Sáenz Peña	Villa Rossi	0	0	0	0	1	0	1	0	0	2
CORDOBA	Punilla	Barrio Santa Isabel	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	Bialet Massé	1	0	0	0	1	1	1	1	0	5
CORDOBA	Punilla	Cabalango	0	0	0	0	0	0	0	1	0	1
CORDOBA	Punilla	Capilla del Monte	1	1	0	0	1	1	1	1	0	6
CORDOBA	Punilla	Casa Grande	0	0	0	0	0	0	0	1	0	1
CORDOBA	Punilla	Charbonier	0	0	0	0	0	0	0	1	0	1
CORDOBA	Punilla	Cosquín	1	1	0	1	1	1	1	1	0	7
CORDOBA	Punilla	Cuesta Blanca	0	0	0	0	0	0	0	1	0	1
CORDOBA	Punilla	Estancia Vieja	0	0	0	0	1	0	0	1	0	2
CORDOBA	Punilla	Huerta Grande	0	1	0	1	1	1	1	1	0	6
CORDOBA	Punilla	La Cumbre	1	0	0	0	1	1	1	1	0	5
CORDOBA	Punilla	La Falda	1	1	0	1	1	1	1	1	0	7
CORDOBA	Punilla	Las Jarillas	0	0	0	0	0	0	0	1	0	1
CORDOBA	Punilla	Los Cocos	1	0	0	0	1	1	1	1	0	5
CORDOBA	Punilla	Mallín	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	Mayu Sumaj	0	1	0	0	0	0	1	1	0	3
CORDOBA	Punilla	Quebrada de Luna	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	San Antonio de Arredondo	0	1	0	1	1	1	1	1	0	6
CORDOBA	Punilla	San Esteban	1	0	0	0	0	0	1	1	0	3
CORDOBA	Punilla	San Roque	0	0	0	0	1	1	0	1	0	3
CORDOBA	Punilla	San Roque Del Lago	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	Santa María de Punilla	1	0	0	1	1	1	1	1	0	6
CORDOBA	Punilla	Tala Huasi	0	0	0	0	1	1	0	1	0	3
CORDOBA	Punilla	Tanti	0	0	0	0	1	1	0	1	0	3
CORDOBA	Punilla	Valle Hermoso	1	1	0	1	1	1	1	1	0	7
CORDOBA	Punilla	Villa Carlos Paz	1	1	0	1	1	1	1	1	1	8
CORDOBA	Punilla	Villa Flor Serrana	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	Villa Giardino	1	0	0	1	1	1	1	1	0	6
CORDOBA	Punilla	Villa Lago Azul	0	0	0	0	1	1	0	0	0	2
CORDOBA	Punilla	Villa Parque Siquimán	0	0	0	0	1	1	0	1	0	3
CORDOBA	Punilla	Villa Río Icho Cruz	0	0	0	0	1	1	0	1	0	3
CORDOBA	Punilla	Villa San José	0	0	0	0	0	0	0	0	0	0
CORDOBA	Punilla	Villa Santa Cruz del Lago	1	0	0	0	1	0	1	1	0	4
CORDOBA	Río Cuarto	Achiras	0	0	0	1	1	1	0	1	0	4
CORDOBA	Río Cuarto	Adelia María	1	1	0	1	1	1	1	1	0	7
CORDOBA	Río Cuarto	Alcira (Est. Gigena)	1	0	0	1	1	1	1	0	1	6
CORDOBA	Río Cuarto	Alpa Corral	0	0	0	0	1	1	0	0	0	2
CORDOBA	Río Cuarto	Berrotarán	1	1	0	1	1	1	1	1	0	7
CORDOBA	Río Cuarto	Bulnes	1	0	0	0	1	1	0	0	1	4
CORDOBA	Río Cuarto	Chaján	0	0	0	1	1	1	1	0	1	5
CORDOBA	Río Cuarto	Chucul	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Cuarto	Coronel Baigorria	0	0	0	1	1	1	0	0	0	3
CORDOBA	Río Cuarto	Coronel Moldes	1	0	0	0	1	1	1	0	0	4
CORDOBA	Río Cuarto	Elena	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Cuarto	La Carolina	1	0	0	0	0	1	1	1	1	5
CORDOBA	Río Cuarto	La Cautiva	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Cuarto	La Gilda	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Cuarto	Las Acequias	1	0	0	1	1	1	1	0	0	5
CORDOBA	Río Cuarto	Las Albahacas	1	0	0	0	1	0	1	0	0	3
CORDOBA	Río Cuarto	Las Higueras	1	1	0	1	1	1	1	0	0	6
CORDOBA	Río Cuarto	Las Peñas	1	0	0	0	1	1	1	1	0	5
CORDOBA	Río Cuarto	Las Vertientes	1	0	0	1	1	1	1	0	0	5
CORDOBA	Río Cuarto	Malena	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Cuarto	Monte de los Gauchos	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Cuarto	Paso del Durazno	0	0	0	0	1	0	0	0	0	1
CORDOBA	Río Cuarto	Río Cuarto	1	1	1	1	1	1	1	1	1	9
CORDOBA	Río Cuarto	Sampacho	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Cuarto	San Basilio	1	0	0	1	1	1	1	0	1	6
CORDOBA	Río Cuarto	Santa Catalina (Est. Holmberg)	1	0	0	0	1	1	1	0	0	4
CORDOBA	Río Cuarto	Suco	0	0	0	0	1	1	1	0	0	3
CORDOBA	Río Cuarto	Tosquitas	0	0	0	0	1	1	1	0	0	3
CORDOBA	Río Cuarto	Vicuña Mackenna	1	1	0	1	1	1	1	0	1	7
CORDOBA	Río Cuarto	Villa El Chacay	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Cuarto	Villa Santa Eugenia	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Cuarto	Washington	0	0	0	0	1	1	1	1	0	4
CORDOBA	Río Primero	Atahona	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Cañada de Machado	0	0	0	0	0	0	0	1	0	1
CORDOBA	Río Primero	Capilla de los Remedios	0	0	0	0	1	1	1	0	0	3
CORDOBA	Río Primero	Chalacea	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Colonia Las Cuatro Esquinas	0	0	0	0	0	0	1	0	0	1
CORDOBA	Río Primero	Diego de Rojas	0	0	0	1	1	0	1	0	0	3
CORDOBA	Río Primero	El Alcalde (Est. Tala Norte)	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	El Crispín	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Esquina	0	0	0	1	1	0	1	0	1	4
CORDOBA	Río Primero	Kilómetro 658	0	0	0	0	0	0	1	0	0	1
CORDOBA	Río Primero	La Para	0	1	0	1	1	1	1	1	1	7
CORDOBA	Río Primero	La Posta	0	0	0	0	0	0	1	0	0	1
CORDOBA	Río Primero	La Puerta	0	0	0	1	1	1	1	1	0	5
CORDOBA	Río Primero	La Quinta	0	0	0	0	0	0	1	1	0	2
CORDOBA	Río Primero	Las Gramillas	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Primero	Las Saladas	0	0	0	0	0	0	1	0	0	1
CORDOBA	Río Primero	Maquinista Gallini	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Monte del Rosario	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Montecristo	1	0	0	1	1	1	1	1	1	7
CORDOBA	Río Primero	Obispo Trejo	0	0	0	0	1	1	0	0	0	2
CORDOBA	Río Primero	Piquillín	1	0	0	0	1	1	1	0	0	4
CORDOBA	Río Primero	Plaza de Mercedes	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Pueblo Comechingones	0	0	0	0	1	0	1	0	0	2
CORDOBA	Río Primero	Río Primero	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Primero	Sagrada Familia	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Primero	Santa Rosa de Río Primero	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Primero	Villa Fontana	0	0	0	1	1	0	1	1	0	4
CORDOBA	Río Seco	Cerro Colorado	0	0	0	0	1	1	0	1	0	3
CORDOBA	Río Seco	Chañar Viejo	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	Eufrasio Loza	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	Gütemberg	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	La Rinconada	0	0	0	0	1	0	0	0	0	1
CORDOBA	Río Seco	Los Hoyos	0	0	0	0	1	0	0	0	0	1
CORDOBA	Río Seco	Puesto de Castro	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	Rayo Cortado	0	0	0	0	0	0	0	1	0	1
CORDOBA	Río Seco	San Pedro de Gütemberg	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	Santa Elena	0	0	0	0	1	0	0	0	0	1
CORDOBA	Río Seco	Sebastián Elcano	0	0	0	1	1	1	1	0	0	4
CORDOBA	Río Seco	Villa Candelaria	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Seco	Villa de María	0	1	0	0	1	1	1	1	0	5
CORDOBA	Río Segundo	Calchín	0	1	0	0	1	1	1	0	0	4
CORDOBA	Río Segundo	Calchín Oeste	0	0	0	0	1	1	1	0	0	3
CORDOBA	Río Segundo	Capilla del Carmen	0	1	0	0	1	0	1	1	0	4
CORDOBA	Río Segundo	Carrilobo	0	1	0	0	1	1	1	1	1	6
CORDOBA	Río Segundo	Colazo	0	0	0	1	1	1	1	0	1	5
CORDOBA	Río Segundo	Colonia Videla	0	0	0	0	0	0	0	0	0	0
CORDOBA	Río Segundo	Costasacate	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Segundo	Impira	0	0	0	0	0	1	0	0	0	1
CORDOBA	Río Segundo	Laguna Larga	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Segundo	Las Junturas	1	0	0	1	1	1	1	0	1	6
CORDOBA	Río Segundo	Los Chañaritos	1	0	0	1	1	0	0	1	0	4
CORDOBA	Río Segundo	Luque	1	1	0	1	1	1	1	1	0	7
CORDOBA	Río Segundo	Manfredi	1	0	0	1	1	1	1	0	0	5
CORDOBA	Río Segundo	Matorrales	0	0	0	0	1	1	1	0	0	3
CORDOBA	Río Segundo	Oncativo	1	1	0	1	1	1	1	1	0	7
CORDOBA	Río Segundo	Pilar	1	0	0	1	1	1	1	1	1	7
CORDOBA	Río Segundo	Pozo del Molle	0	1	0	0	1	1	1	0	0	4
CORDOBA	Río Segundo	Rincón	0	1	0	0	1	1	1	1	0	5
CORDOBA	Río Segundo	Río Segundo	1	0	0	1	1	1	1	1	0	6
CORDOBA	Río Segundo	Santiago Temple	1	1	0	0	1	1	1	1	1	7
CORDOBA	Río Segundo	Villa del Rosario	1	1	0	1	1	1	1	1	0	7
CORDOBA	San Alberto	Ambul	0	0	0	0	1	1	1	0	0	3
CORDOBA	San Alberto	Arroyo Los Patos	0	1	0	1	1	0	0	1	0	4
CORDOBA	San Alberto	El Huayco	1	0	0	0	0	0	1	1	0	3
CORDOBA	San Alberto	La Cortadera	0	0	0	1	0	0	0	0	0	1
CORDOBA	San Alberto	Las Calles	0	0	0	1	0	0	1	1	0	3
CORDOBA	San Alberto	Las Oscuras	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Alberto	Las Rabonas	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Alberto	Los Callejones	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Alberto	Mina Clavero	1	1	0	1	1	1	1	0	0	6
CORDOBA	San Alberto	Mussi	0	0	0	0	0	0	1	0	0	1
CORDOBA	San Alberto	Nono	1	1	0	1	1	1	1	1	0	7
CORDOBA	San Alberto	Panaholma	0	0	0	0	1	0	0	0	0	1
CORDOBA	San Alberto	San Huberto	0	0	0	1	0	0	0	1	0	2
CORDOBA	San Alberto	San Lorenzo	0	0	0	0	1	1	0	1	0	3
CORDOBA	San Alberto	San Martín	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Alberto	San Pedro	0	0	0	1	1	0	0	1	0	3
CORDOBA	San Alberto	San Vicente	0	0	0	1	1	0	1	1	0	4
CORDOBA	San Alberto	Sauce Arriba	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Alberto	Tasna	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Alberto	Villa Cura Brochero	0	1	0	1	1	1	1	1	0	6
CORDOBA	San Alberto	Villa Sarmiento	1	0	0	0	1	0	0	1	0	3
CORDOBA	San Javier	Conlara	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	Cruz Caña	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	Dos Arroyos	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	El Pantanillo	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	El Pueblito	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Javier	El Valle	0	0	0	0	0	0	0	0	0	0
CORDOBA	San Javier	La Paz	0	0	0	0	1	1	1	1	1	5
CORDOBA	San Javier	La Población	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	La Ramada	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	La Travesía	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	Las Chacras	0	0	0	1	0	0	0	0	0	1
CORDOBA	San Javier	Las Tapias	0	0	0	0	1	1	0	1	0	3
CORDOBA	San Javier	Loma Bola	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	Los Cerrillos	0	0	0	0	1	1	1	1	0	4
CORDOBA	San Javier	Los Hornillos	1	0	0	0	1	1	1	1	0	5
CORDOBA	San Javier	Los Molles	0	0	0	0	0	0	0	1	0	1
CORDOBA	San Javier	Los Romeros	0	0	0	0	0	0	0	1	0	1
